-2.302704378962516785e-02 -1.961141973733901978e-01 -9.761217236518859863e-01 -6.585811376571655273e-01 -5.343034267425537109e-01 1.113547161221504211e-01 -1.281931549310684204e-01 3.671785593032836914e-01
4.430141746997833252e-01 2.431942075490951538e-01 3.958749771118164062e-01 9.197328090667724609e-01 6.889533996582031250e-02 6.204302981495857239e-02 -6.227377653121948242e-01 1.320124715566635132e-01
7.849686145782470703e-01 -4.262886643409729004e-01 1.292205750942230225e-01 3.664014637470245361e-01 6.111642122268676758e-01 -1.322421580553054810e-01 2.590779773890972137e-02 5.724433064460754395e-01
4.782268404960632324e-02 2.283586859703063965e-01 1.983332931995391846e-01 4.617396295070648193e-01 3.382869660854339600e-01 -1.654437035322189331e-01 7.469301819801330566e-01 6.907539963722229004e-01
-8.305045217275619507e-02 5.441442131996154785e-01 -3.981681466102600098e-01 -3.367487490177154541e-01 2.745843529701232910e-01 -2.045015431940555573e-02 2.097892463207244873e-01 -9.466464072465896606e-02
-3.992752730846405029e-01 -1.665989756584167480e-01 1.963804513216018677e-01 1.265812665224075317e-01 -5.117091536521911621e-01 1.822079271078109741e-01 7.077478766441345215e-01 -7.377256751060485840e-01
-8.323275446891784668e-01 -5.370019078254699707e-01 -3.852559626102447510e-01 3.547458052635192871e-01 6.669082045555114746e-01 -7.242984175682067871e-01 -8.747894167900085449e-01 8.085372857749462128e-03
1.633332520723342896e-01 2.485222369432449341e-02 1.262222379446029663e-01 6.998829841613769531e-01 4.751221239566802979e-01 8.680168390274047852e-01 3.430287539958953857e-01 4.455692470073699951e-01
3.888183832168579102e-02 -1.845598071813583374e-01 -1.608475893735885620e-01 4.876664280891418457e-01 1.140533462166786194e-01 -3.552574291825294495e-02 -1.558263599872589111e-01 2.945277690887451172e-01
1.535909026861190796e-01 3.987924754619598389e-01 2.539764344692230225e-01 9.050660729408264160e-01 -5.701397657394409180e-01 2.212010622024536133e-01 -3.051518797874450684e-01 -4.832983314990997314e-01
-5.057916045188903809e-01 -5.839571356773376465e-01 -6.843414306640625000e-01 -5.428320169448852539e-01 4.251307547092437744e-01 -4.267402887344360352e-01 -2.110710293054580688e-01 3.675673902034759521e-01
-5.752591788768768311e-02 -7.269440889358520508e-01 5.153328180313110352e-01 -6.186404228210449219e-01 5.556155443191528320e-01 -4.153450429439544678e-01 7.641232013702392578e-01 7.697172760963439941e-01
4.331686794757843018e-01 5.483390763401985168e-02 2.895762622356414795e-01 6.451050043106079102e-01 -3.826508820056915283e-01 2.315087765455245972e-01 -6.834621429443359375e-01 9.058408439159393311e-02
5.611925735138356686e-04 1.208074465394020081e-01 3.412813246250152588e-01 2.334017008543014526e-01 -2.499157935380935669e-01 5.119994282722473145e-03 -6.389304399490356445e-01 -6.603650748729705811e-02
-1.030368953943252563e-01 8.123594522476196289e-01 1.225941181182861328e-01 -4.174599051475524902e-01 3.340984880924224854e-01 -5.564383268356323242e-01 -2.148903757333755493e-01 -7.586038708686828613e-01
5.674375593662261963e-02 -5.194631218910217285e-01 2.361839562654495239e-01 -4.004967212677001953e-01 -8.298086933791637421e-03 -1.042472571134567261e-01 3.719108104705810547e-01 3.250062167644500732e-01
-4.909934103488922119e-01 -2.898751012980937958e-02 -7.616890966892242432e-02 3.636966645717620850e-01 -6.994068026542663574e-01 1.682071387767791748e-01 -3.477627933025360107e-01 -4.852474331855773926e-01
-2.058945149183273315e-01 -4.494124948978424072e-01 -7.214121520519256592e-02 -6.324818730354309082e-01 -2.740811407566070557e-01 7.340924739837646484e-01 7.109225988388061523e-01 8.099839687347412109e-01
6.050297617912292480e-01 -2.512574791908264160e-01 2.276386767625808716e-01 -5.734498500823974609e-01 6.300916671752929688e-01 -1.009642332792282104e-01 -4.937923252582550049e-01 -1.106208115816116333e-01
-5.038259029388427734e-01 6.587043404579162598e-02 -1.252358853816986084e-01 -5.715488269925117493e-02 -2.042112499475479126e-01 5.147179365158081055e-01 1.437484622001647949e-01 5.324666500091552734e-01
-4.685146808624267578e-01 -5.355816483497619629e-01 -1.945751011371612549e-01 -2.904559969902038574e-01 2.632602751255035400e-01 3.322632014751434326e-01 -8.829849213361740112e-02 -9.324965626001358032e-02
1.692066937685012817e-01 4.624623656272888184e-01 4.085057228803634644e-02 1.233800351619720459e-01 -2.995568811893463135e-01 -1.670230478048324585e-01 5.899645388126373291e-02 -4.213321805000305176e-01
1.498567163944244385e-01 -6.261787563562393188e-02 -5.190633982419967651e-02 -5.359458923339843750e-01 -3.158487677574157715e-01 -2.709290385246276855e-01 7.119016051292419434e-01 4.721783995628356934e-01
-5.418434143066406250e-01 -6.564222574234008789e-01 -2.557678222656250000e-01 -6.092925071716308594e-01 -9.688049554824829102e-02 1.882965713739395142e-01 -5.268155932426452637e-01 -1.807466298341751099e-01
-2.199321091175079346e-01 6.413012742996215820e-01 9.154942631721496582e-01 5.845081210136413574e-01 -5.279444456100463867e-01 -4.986745417118072510e-01 -6.054829806089401245e-02 -4.155302047729492188e-01
-5.748588442802429199e-01 -6.318230628967285156e-01 -8.621865510940551758e-01 -5.983854532241821289e-01 2.295434176921844482e-01 -4.722882509231567383e-01 5.087419152259826660e-01 1.916081905364990234e-01
-4.437562525272369385e-01 -3.555660843849182129e-01 9.753236919641494751e-02 4.922412335872650146e-01 2.557033598423004150e-01 3.608407676219940186e-01 -5.564280152320861816e-01 -2.962599396705627441e-01
4.104143679141998291e-01 3.870813250541687012e-01 1.731656342744827271e-01 7.235615253448486328e-01 -5.761370062828063965e-01 -1.943806260824203491e-01 8.030560612678527832e-02 -5.055977106094360352e-01
1.586588621139526367e-01 1.861011609435081482e-02 6.125500798225402832e-01 -2.093601375818252563e-01 4.138759374618530273e-01 -3.588568568229675293e-01 -4.031613469123840332e-01 -3.120239973068237305e-01
3.168878853321075439e-01 -7.418306469917297363e-01 -2.094570249319076538e-01 -4.873593449592590332e-01 3.050841689109802246e-01 -3.958965837955474854e-01 7.381192445755004883e-01 4.000584483146667480e-01
2.979738414287567139e-01 4.089317023754119873e-01 3.727449774742126465e-01 7.157744169235229492e-01 -7.048092484474182129e-01 2.732510268688201904e-01 -6.037130355834960938e-01 -6.248147487640380859e-01
6.767884641885757446e-02 -6.927104592323303223e-01 -7.979792952537536621e-01 2.615380287170410156e-01 8.311294764280319214e-02 -1.656369864940643311e-01 2.241665124893188477e-02 7.123417854309082031e-01
-2.969528734683990479e-01 3.013461232185363770e-01 -5.490985512733459473e-01 -1.902007162570953369e-01 2.710420787334442139e-01 -4.072479903697967529e-01 2.459084987640380859e-01 1.580493599176406860e-01
-3.165320754051208496e-01 4.041138663887977600e-02 9.608609974384307861e-02 4.803794026374816895e-01 8.183053731918334961e-01 -7.298530340194702148e-01 3.670407533645629883e-01 -9.752126783132553101e-02
-6.818717718124389648e-01 2.292450964450836182e-01 7.802186161279678345e-02 -6.971620917320251465e-01 7.625409364700317383e-01 -5.246781930327415466e-02 -8.589277863502502441e-01 -6.472854018211364746e-01
-2.309373468160629272e-01 5.468217730522155762e-01 -6.572635173797607422e-01 -7.656754851341247559e-01 -1.763648837804794312e-01 3.774308562278747559e-01 -2.472165822982788086e-01 3.364023193717002869e-02
-5.060044527053833008e-01 -5.971708893775939941e-02 6.813309155404567719e-03 3.950005769729614258e-01 -8.274022340774536133e-01 -3.588426113128662109e-01 -9.277297258377075195e-01 -3.834697306156158447e-01
-3.920361399650573730e-01 -4.288378953933715820e-01 -7.770037651062011719e-02 -8.914015889167785645e-01 -7.344451546669006348e-01 -4.681052565574645996e-01 1.790935099124908447e-01 -6.607230901718139648e-01
2.641629874706268311e-01 -5.428535342216491699e-01 8.204621076583862305e-01 8.292616009712219238e-01 -1.119173169136047363e-01 5.243397355079650879e-01 -4.469044506549835205e-01 -7.652724981307983398e-01
4.543672502040863037e-01 -5.986337065696716309e-01 7.000687122344970703e-01 -9.043235182762145996e-01 1.762128472328186035e-01 -1.302065104246139526e-01 -2.123912870883941650e-01 7.733936905860900879e-01
4.057934284210205078e-01 5.381487011909484863e-01 -5.570237636566162109e-01 2.064564377069473267e-01 1.072437223047018051e-02 5.124741792678833008e-01 6.714661121368408203e-01 6.999914050102233887e-01
-9.573366641998291016e-01 3.035561740398406982e-01 -9.305572509765625000e-02 2.209862470626831055e-01 4.067232459783554077e-02 3.569436073303222656e-01 4.797094762325286865e-01 7.794893383979797363e-01
-2.044650018215179443e-01 2.838229238986968994e-01 4.640889167785644531e-01 8.774840831756591797e-01 -1.405640542507171631e-01 -5.842027664184570312e-01 -7.422217726707458496e-01 -6.335793137550354004e-01
-3.919062390923500061e-02 6.022960543632507324e-01 -6.963934302330017090e-01 -1.346318423748016357e-01 2.183793187141418457e-01 -5.592826008796691895e-01 6.173085570335388184e-01 -2.707873284816741943e-01
-2.111651375889778137e-02 -7.842241525650024414e-01 8.145343661308288574e-01 6.288603544235229492e-01 2.999176383018493652e-01 2.149987965822219849e-01 -1.794875599443912506e-02 -4.967539906501770020e-01
-7.384233921766281128e-02 7.134757190942764282e-02 -3.337853401899337769e-02 -2.235286831855773926e-01 3.454360067844390869e-01 2.665187716484069824e-01 -6.108894348144531250e-01 -6.763438582420349121e-01
-9.658957719802856445e-01 -8.677253127098083496e-01 -7.438113093376159668e-01 4.438002705574035645e-01 -4.175421297550201416e-01 -1.005075797438621521e-01 4.825713634490966797e-01 -4.784849882125854492e-01
-5.098552703857421875e-01 -2.252607494592666626e-01 -2.416844069957733154e-01 1.491814851760864258e-01 -7.402716279029846191e-01 1.074082031846046448e-02 -4.686317145824432373e-01 3.477516770362854004e-01
7.096455693244934082e-01 -8.122599720954895020e-01 9.038650989532470703e-02 -3.809713125228881836e-01 4.212920963764190674e-01 -1.324936747550964355e-01 5.798671245574951172e-01 -5.034598112106323242e-01
-1.330638229846954346e-01 2.524709105491638184e-01 2.678801417350769043e-01 2.191411554813385010e-01 -2.880900502204895020e-01 3.434320166707038879e-02 1.882494539022445679e-01 4.010595679283142090e-01
7.976036667823791504e-01 6.094155907630920410e-01 -5.673159956932067871e-01 -7.712360471487045288e-02 -6.923650503158569336e-01 -7.773120999336242676e-01 8.052677512168884277e-01 -6.149351596832275391e-01
-8.355221748352050781e-01 6.305051445960998535e-01 -1.651919633150100708e-01 5.264006853103637695e-01 7.984340786933898926e-01 -7.762852907180786133e-01 -2.503345310688018799e-01 6.083132624626159668e-01
1.271174103021621704e-01 1.235035359859466553e-01 3.897646442055702209e-02 6.675418019294738770e-01 2.672769129276275635e-01 2.883206009864807129e-01 -6.237130984663963318e-02 2.198566943407058716e-01
-3.471058234572410583e-02 5.685070753097534180e-01 -3.262325227260589600e-01 8.923749625682830811e-02 -9.542606025934219360e-02 -4.164080023765563965e-01 -7.302954047918319702e-02 6.395968794822692871e-01
-6.593046337366104126e-02 5.233979225158691406e-01 2.433402091264724731e-02 -3.050263822078704834e-01 1.623387783765792847e-01 3.182710111141204834e-01 7.919415235519409180e-01 -7.023974061012268066e-01
-5.528818368911743164e-01 -2.348885387182235718e-01 1.681279689073562622e-01 2.689827978610992432e-01 -1.332439035177230835e-01 2.578691840171813965e-01 6.621697545051574707e-02 4.230808317661285400e-01
-3.783276975154876709e-01 -3.284147083759307861e-01 -8.966096043586730957e-01 -6.985226869583129883e-01 -2.566700577735900879e-01 -2.813466489315032959e-01 2.697732150554656982e-01 5.861963033676147461e-01
-5.096617341041564941e-02 3.161302506923675537e-01 -1.824142783880233765e-01 5.405971407890319824e-01 -5.918127894401550293e-01 -2.001511752605438232e-01 -1.611821912229061127e-02 -5.181654691696166992e-01
1.840064525604248047e-01 2.945644557476043701e-01 4.705885648727416992e-01 -3.788453638553619385e-01 -5.601300597190856934e-01 8.573812842369079590e-01 7.736815512180328369e-02 4.349368810653686523e-01
3.094322085380554199e-01 4.241651594638824463e-01 -1.852248311042785645e-01 5.045990943908691406e-01 -9.992322325706481934e-02 4.762807488441467285e-01 -3.791047930717468262e-01 -5.039023756980895996e-01
1.611436456441879272e-01 -2.683390974998474121e-01 -1.997375935316085815e-01 3.446455001831054688e-01 -8.522179722785949707e-02 -1.513350307941436768e-01 3.353529796004295349e-02 3.215240836143493652e-01
7.205823436379432678e-03 -1.404240820556879044e-02 7.444898039102554321e-02 -3.176776170730590820e-01 -4.492256343364715576e-01 -6.125950217247009277e-01 8.715419173240661621e-01 -2.789424955844879150e-01
7.509383559226989746e-01 -5.973692536354064941e-01 6.018908023834228516e-01 2.537766396999359131e-01 3.305202722549438477e-01 -3.201228678226470947e-01 6.236143112182617188e-01 -3.617076575756072998e-01
9.515984356403350830e-02 -3.540372550487518311e-01 -2.653652057051658630e-02 -2.025613337755203247e-01 1.650384515523910522e-01 -4.387789070606231689e-01 4.418340697884559631e-02 1.332483887672424316e-01
-7.396274805068969727e-01 -8.756039142608642578e-01 2.073440700769424438e-01 6.168290972709655762e-01 -7.342391014099121094e-01 -5.743232369422912598e-02 -5.436231493949890137e-01 -3.843863904476165771e-01
2.159642875194549561e-01 2.730907201766967773e-01 -8.025729656219482422e-01 -3.110862076282501221e-01 1.315457969903945923e-01 -2.092913538217544556e-01 5.567767843604087830e-02 2.810828387737274170e-03
-9.252307564020156860e-02 3.534936308860778809e-01 4.006746709346771240e-01 7.924792766571044922e-01 -9.209571480751037598e-01 3.027959167957305908e-01 1.123191267251968384e-01 -1.640528589487075806e-01
-5.761268734931945801e-01 -3.017383515834808350e-01 4.553325474262237549e-01 3.907699286937713623e-01 7.197797298431396484e-02 3.255370855331420898e-01 -5.676166415214538574e-01 -5.009937882423400879e-01
-1.218542009592056274e-01 6.937779784202575684e-01 -8.164448738098144531e-01 2.192884683609008789e-02 2.266664952039718628e-01 -6.235569715499877930e-01 5.209078192710876465e-01 -2.494254559278488159e-01
7.475049495697021484e-01 -8.240638971328735352e-01 -6.803369522094726562e-02 -9.059702754020690918e-01 4.850553274154663086e-01 1.948606222867965698e-01 -1.096476390957832336e-01 5.820229649543762207e-01
1.980952918529510498e-01 1.345914006233215332e-01 5.866621732711791992e-01 6.267985105514526367e-01 -7.276089191436767578e-01 -2.385149300098419189e-01 -4.042060971260070801e-01 -4.261858463287353516e-01
-2.867453396320343018e-01 1.054580733180046082e-01 -2.736174166202545166e-01 4.856808185577392578e-01 -5.648280978202819824e-01 -1.044800132513046265e-01 5.449426770210266113e-01 8.411577939987182617e-01
7.221322655677795410e-01 5.175843834877014160e-01 -8.601145148277282715e-01 4.922924935817718506e-01 4.190490543842315674e-01 -2.712868452072143555e-01 9.240322709083557129e-01 -6.453880667686462402e-01
2.260815352201461792e-01 -6.441898643970489502e-02 1.916358619928359985e-01 -6.216199398040771484e-01 -4.506316781044006348e-01 -5.162726640701293945e-01 3.486009240150451660e-01 1.170840114355087280e-01
-2.053692936897277832e-01 6.972272396087646484e-01 1.783917695283889771e-01 6.118679419159889221e-02 -6.890201568603515625e-01 1.187994033098220825e-01 -4.470188021659851074e-01 -7.205049395561218262e-01
4.877884387969970703e-01 -4.054500758647918701e-01 -8.628897368907928467e-02 8.749002814292907715e-01 9.135007262229919434e-01 7.509292364120483398e-01 4.022956490516662598e-01 -3.501574993133544922e-01
-3.286724686622619629e-01 -8.293707370758056641e-01 -5.281894207000732422e-01 7.080541849136352539e-01 -2.643905282020568848e-01 -1.706474721431732178e-01 -6.689296960830688477e-01 -1.604986786842346191e-01
3.547316491603851318e-01 -1.533321440219879150e-01 9.261782765388488770e-01 1.218146830797195435e-01 6.809237003326416016e-01 4.359385371208190918e-01 9.106140732765197754e-01 -6.084760427474975586e-01
-6.390518695116043091e-02 -2.276934385299682617e-01 6.312365531921386719e-01 4.213793575763702393e-01 1.479114294052124023e-01 4.153009057044982910e-01 3.902259171009063721e-01 -2.767445445060729980e-01
2.716610133647918701e-01 1.637951433658599854e-01 -2.135020792484283447e-01 -4.636059105396270752e-01 9.341003745794296265e-02 2.695502340793609619e-01 3.864582180976867676e-01 6.953139901161193848e-01
-7.605704665184020996e-01 -2.590410411357879639e-01 2.408842146396636963e-01 6.090298295021057129e-01 -2.626370787620544434e-01 6.883750669658184052e-03 -6.709902882575988770e-01 -1.764020770788192749e-01
-1.935058534145355225e-01 -2.636507749557495117e-01 1.355724930763244629e-01 3.304257988929748535e-01 -8.650440573692321777e-01 -1.112237945199012756e-01 3.467793464660644531e-01 -5.504791736602783203e-01
4.975727498531341553e-01 4.207954406738281250e-01 5.801894664764404297e-01 1.807346753776073456e-02 -3.571021556854248047e-01 5.895168185234069824e-01 3.468050956726074219e-01 -3.346342146396636963e-01
1.734445095062255859e-01 -5.193569064140319824e-01 -3.523919582366943359e-01 7.006254196166992188e-01 -9.773808717727661133e-01 -1.119790598750114441e-01 3.674502372741699219e-01 9.771071672439575195e-01
6.391788721084594727e-01 -7.155220210552215576e-02 3.625101149082183838e-01 7.307147383689880371e-01 -9.689114093780517578e-01 4.939715266227722168e-01 -4.541191160678863525e-01 -5.327922701835632324e-01
9.549658000469207764e-02 -4.061921238899230957e-01 1.721922606229782104e-01 -3.611480444669723511e-02 -8.035249710083007812e-01 3.700920641422271729e-01 7.520176768302917480e-01 6.966087818145751953e-01
1.929374486207962036e-01 -3.689682185649871826e-01 7.254187464714050293e-01 -2.580503523349761963e-01 5.912415981292724609e-01 4.171689152717590332e-01 6.977316141128540039e-01 -3.345404565334320068e-01
-2.458256185054779053e-01 -2.890228927135467529e-01 -8.705971837043762207e-01 -9.327654838562011719e-01 -6.830856800079345703e-01 -5.201184153556823730e-01 -3.351763486862182617e-01 1.175180748105049133e-01
-3.059857785701751709e-01 3.909780979156494141e-01 -2.968367636203765869e-01 -1.416263282299041748e-01 -5.254095196723937988e-01 5.711454153060913086e-02 2.859464585781097412e-01 6.378986835479736328e-01
1.090505942702293396e-01 7.365538477897644043e-01 7.899729609489440918e-01 -7.797619700431823730e-01 -7.488880753517150879e-01 4.214182496070861816e-01 8.028127551078796387e-01 5.084037780761718750e-01
-3.254061043262481689e-01 -2.812619805335998535e-01 -3.662326931953430176e-01 -5.345798730850219727e-01 2.742365561425685883e-02 -7.652644515037536621e-01 -2.176455110311508179e-01 -3.513897955417633057e-01
1.224653720855712891e-01 6.221784949302673340e-01 4.268451929092407227e-01 -9.726117551326751709e-02 -5.166560411453247070e-01 -2.298354208469390869e-01 4.335545003414154053e-02 -6.053457856178283691e-01
4.822866618633270264e-02 7.335297018289566040e-02 -9.332784414291381836e-01 -1.123661175370216370e-02 3.857309520244598389e-01 9.383636713027954102e-01 -8.614233732223510742e-01 -9.750606417655944824e-01
2.601061761379241943e-01 -4.889073371887207031e-01 2.338915467262268066e-01 -2.964432537555694580e-02 3.241547346115112305e-01 6.440721154212951660e-01 1.436127722263336182e-01 -2.471996843814849854e-01
