7.595650851726531982e-02 -4.402335286140441895e-01 -2.194743836298584938e-03 4.607207179069519043e-01 -6.346927881240844727e-01 1.616976410150527954e-01 1.975321471691131592e-01 1.252955943346023560e-01 1.381598562002182007e-01 -4.423319101333618164e-01
-2.625070810317993164e-01 -3.853766024112701416e-01 2.374796569347381592e-01 -8.800119161605834961e-02 2.158359140157699585e-01 5.385600924491882324e-01 -1.926197558641433716e-01 2.364006936550140381e-01 5.838971957564353943e-02 -4.361526668071746826e-01
-3.591482341289520264e-02 -1.175884380936622620e-01 6.552603840827941895e-02 8.289655297994613647e-02 1.030603945255279541e-01 1.600946784019470215e-01 -7.700783014297485352e-02 6.064827367663383484e-02 1.849163025617599487e-01 6.799950730055570602e-03
2.579189836978912354e-01 -1.106086894869804382e-01 -4.446999132633209229e-01 9.912483394145965576e-02 7.959708571434020996e-02 2.206707298755645752e-01 3.920692205429077148e-02 1.018481254577636719e-01 -6.571500748395919800e-02 -9.877770394086837769e-02
1.708417236804962158e-01 -7.863809168338775635e-02 -1.510094255208969116e-01 1.537715941667556763e-01 -1.467868089675903320e-01 -2.442970275878906250e-01 1.129487454891204834e-01 3.404367268085479736e-01 2.601550817489624023e-01 2.069064676761627197e-01
4.499655216932296753e-02 2.652060687541961670e-01 -4.864539206027984619e-01 -2.777512967586517334e-01 -1.023318320512771606e-01 5.622925162315368652e-01 -2.320589125156402588e-01 2.513609267771244049e-02 -1.323892623186111450e-01 -4.192025586962699890e-02
-3.483233153820037842e-01 -5.325498431921005249e-02 6.719958037137985229e-02 -3.235168457031250000e-01 -3.232436776161193848e-01 -9.341398626565933228e-02 -1.607346683740615845e-01 5.260660871863365173e-02 2.087575793266296387e-01 1.003470122814178467e-01
-1.950100250542163849e-02 -1.018391400575637817e-01 2.476015090942382812e-01 -4.823853820562362671e-02 9.774016588926315308e-02 1.150318309664726257e-01 7.856816798448562622e-02 2.335603814572095871e-03 1.403914839029312134e-01 -6.192078813910484314e-02
-3.308798372745513916e-02 -9.245084971189498901e-02 -4.667451232671737671e-02 -4.053058102726936340e-02 2.852603560313582420e-03 -4.042717814445495605e-02 -6.842119153589010239e-03 -1.146424282342195511e-02 2.231265455484390259e-01 -8.480068296194076538e-02
-4.476144015789031982e-01 -1.280299872159957886e-01 3.647303283214569092e-01 -1.752879470586776733e-02 7.737106084823608398e-02 4.495009183883666992e-01 2.510933578014373779e-01 8.834683895111083984e-02 -1.949209719896316528e-01 -1.836365461349487305e-01
-4.221593439579010010e-01 -3.969466090202331543e-01 -3.563290238380432129e-01 -1.850961744785308838e-01 3.020596504211425781e-01 -6.536319255828857422e-01 4.210931956768035889e-01 2.258307635784149170e-01 -5.093231201171875000e-01 2.254566848278045654e-01
3.171600103378295898e-01 1.950593292713165283e-01 -4.249296784400939941e-01 1.758096963167190552e-01 -1.665520370006561279e-01 5.560575053095817566e-02 3.822181522846221924e-01 -2.287148535251617432e-01 -2.792225480079650879e-01 -3.836873173713684082e-01
-2.282031625509262085e-01 2.176784723997116089e-01 1.289763301610946655e-01 -1.192590594291687012e-01 8.109142631292343140e-02 -2.584626711905002594e-02 -1.137269213795661926e-01 -2.891578078269958496e-01 2.883784845471382141e-02 -2.449645996093750000e-01
-3.669372200965881348e-02 1.440466344356536865e-01 -2.034932374954223633e-01 -1.361860334873199463e-01 1.514736264944076538e-01 8.335594832897186279e-02 -7.838029414415359497e-03 -2.734385132789611816e-01 1.641924679279327393e-01 -9.941254556179046631e-02
8.535433560609817505e-02 7.545045018196105957e-02 2.249449864029884338e-02 5.041030049324035645e-02 -3.126049339771270752e-01 -1.126172542572021484e-01 2.130258381366729736e-01 3.006426990032196045e-01 1.977877020835876465e-01 -1.758071333169937134e-01
4.863867536187171936e-02 -2.533409297466278076e-01 -1.456754505634307861e-01 6.925772875547409058e-02 1.161663513630628586e-02 3.673218935728073120e-02 -3.899256465956568718e-03 -1.197117753326892853e-02 2.808745205402374268e-01 6.128932535648345947e-02
-1.580074056982994080e-02 -6.508921831846237183e-02 1.515459269285202026e-01 1.446235328912734985e-01 3.853867053985595703e-01 -1.142205968499183655e-01 1.720430254936218262e-01 8.055592328310012817e-02 7.527861744165420532e-02 1.284251548349857330e-02
1.264314074069261551e-02 -1.981224715709686279e-01 -8.911568671464920044e-02 -1.351002752780914307e-01 -1.237762495875358582e-01 -8.853096514940261841e-02 -1.416525095701217651e-01 2.278192937374114990e-01 -1.336627304553985596e-01 1.931105554103851318e-01
-6.042729690670967102e-02 8.451042813248932362e-04 -6.741816550493240356e-02 -1.673560291528701782e-01 4.477486759424209595e-02 1.994916945695877075e-01 1.215753331780433655e-01 -8.664180338382720947e-02 -6.238769367337226868e-02 -8.191177248954772949e-02
3.813494443893432617e-01 -8.778361603617668152e-03 -2.360665351152420044e-01 -1.605742871761322021e-01 3.872168660163879395e-01 -4.754706621170043945e-01 -1.169221401214599609e-01 1.758506149053573608e-01 2.703992724418640137e-01 -4.102008789777755737e-02
5.306452140212059021e-02 -1.450579315423965454e-01 -1.311385333538055420e-01 -7.189060561358928680e-03 1.530717313289642334e-02 -6.741444021463394165e-02 -1.008054167032241821e-01 -1.255986094474792480e-01 1.878709346055984497e-01 -1.466140747070312500e-01
-1.740222275257110596e-01 -7.097458839416503906e-02 -3.303270414471626282e-02 -4.098399728536605835e-02 1.497976202517747879e-02 3.055000677704811096e-02 -1.565889716148376465e-01 6.126369163393974304e-02 1.562023311853408813e-01 1.122890338301658630e-01
-1.932369321584701538e-01 -2.037114650011062622e-01 -5.198875069618225098e-01 8.010022342205047607e-02 -1.316164880990982056e-01 -2.580744922161102295e-01 1.789778470993041992e-04 -3.583127558231353760e-01 -7.279887199401855469e-01 -2.059318274259567261e-01
-9.308423846960067749e-02 7.824672758579254150e-02 5.661402642726898193e-02 9.785190224647521973e-02 -8.548120409250259399e-02 -2.713772356510162354e-01 3.896299749612808228e-02 2.438219487667083740e-01 5.186305195093154907e-02 4.642918333411216736e-02
-4.017116725444793701e-01 -5.166605114936828613e-02 2.040067613124847412e-01 -3.160483539104461670e-01 -1.014196649193763733e-01 7.696848362684249878e-02 3.466826081275939941e-01 -1.801876574754714966e-01 7.289422210305929184e-03 6.516601890325546265e-02
-1.654148101806640625e-01 -2.844202816486358643e-01 -2.979717254638671875e-01 -2.812378108501434326e-03 1.655211448669433594e-01 -5.177686214447021484e-01 -2.602168917655944824e-01 9.926079958677291870e-02 -5.026693940162658691e-01 -1.753597259521484375e-01
-2.302143126726150513e-01 5.078323483467102051e-01 -3.508401811122894287e-01 -2.115466892719268799e-01 2.616729140281677246e-01 4.528003558516502380e-02 -3.337317705154418945e-01 -8.403806132264435291e-04 -7.586026936769485474e-02 -3.096460700035095215e-01
-1.609450280666351318e-01 3.132801949977874756e-01 1.420393139123916626e-01 -1.630429923534393311e-01 -3.099416792392730713e-01 -1.081898137927055359e-01 4.278351366519927979e-01 -5.807055234909057617e-01 6.783102452754974365e-02 -1.510296016931533813e-01
-8.816850185394287109e-02 -1.109769046306610107e-01 -1.916885375976562500e-04 -8.823261409997940063e-02 1.238068714737892151e-01 7.368265092372894287e-02 -2.341110818088054657e-02 1.006119232624769211e-02 2.422101944684982300e-01 -7.497014105319976807e-02
1.351151019334793091e-01 -2.169843465089797974e-01 -7.326469570398330688e-02 2.490357607603073120e-01 -1.225113496184349060e-01 1.370641738176345825e-01 -9.628299623727798462e-02 -5.293786153197288513e-02 -1.422080248594284058e-01 1.827999353408813477e-01
-3.368648290634155273e-01 1.432940065860748291e-01 -1.555749475955963135e-01 -1.855389028787612915e-01 2.878566682338714600e-01 2.529538571834564209e-01 2.594603784382343292e-02 -9.918019920587539673e-02 2.559604048728942871e-01 -7.401718199253082275e-02
-3.405648097395896912e-02 -1.847527325153350830e-01 -8.924131840467453003e-02 -1.341252774000167847e-01 5.331257358193397522e-03 -4.677127003669738770e-01 8.591317385435104370e-02 3.150333762168884277e-01 8.492262661457061768e-02 2.453708797693252563e-01
1.335330009460449219e-01 -2.083170413970947266e-01 -2.512371540069580078e-01 2.735815644264221191e-01 -3.911450803279876709e-01 -3.992680832743644714e-02 2.346482686698436737e-02 2.020337432622909546e-02 -3.138036727905273438e-01 -1.493407338857650757e-01
3.593221604824066162e-01 -1.764852553606033325e-01 5.659281834959983826e-02 -1.348350048065185547e-01 1.158616468310356140e-01 -9.694004058837890625e-02 8.377844840288162231e-02 1.887858659029006958e-02 7.055380940437316895e-02 7.343375682830810547e-02
1.457038521766662598e-01 -5.363594740629196167e-02 1.150544881820678711e-01 -4.105265066027641296e-02 -1.691661402583122253e-02 -1.690382361412048340e-01 -6.152998283505439758e-02 2.760203741490840912e-02 2.336435765027999878e-01 3.616709262132644653e-02
9.560608118772506714e-02 1.625634878873825073e-01 1.914604753255844116e-01 2.961744666099548340e-01 -3.357754349708557129e-01 -9.908908605575561523e-02 1.708213090896606445e-01 2.168961055576801300e-02 -7.831667363643646240e-02 4.224377274513244629e-01
-3.985137641429901123e-01 -1.405087858438491821e-01 1.416818648576736450e-01 3.654455542564392090e-01 2.113371044397354126e-01 3.578379154205322266e-01 -4.069814831018447876e-02 3.164241909980773926e-01 9.319502860307693481e-02 -8.836742490530014038e-02
5.302697420120239258e-01 1.193010061979293823e-01 -1.966053992509841919e-01 1.860979795455932617e-01 -1.844156831502914429e-01 2.445152401924133301e-01 2.185447663068771362e-01 -2.991965711116790771e-01 1.450939476490020752e-01 -1.081333607435226440e-01
-9.635747224092483521e-02 1.601554453372955322e-01 4.092596769332885742e-01 -6.686423718929290771e-02 3.723160326480865479e-01 3.041585087776184082e-01 1.183355599641799927e-01 -3.467051982879638672e-01 5.617099404335021973e-01 -2.597634792327880859e-01
1.340883225202560425e-01 1.476096063852310181e-01 -1.936698555946350098e-01 1.810518801212310791e-01 2.471539825201034546e-01 -3.029328882694244385e-01 -1.031208634376525879e-01 3.976272940635681152e-01 1.579842418432235718e-01 1.297099143266677856e-01
