-1.846338957548141479e-01 -1.301443427801132202e-01 4.134223759174346924e-01 3.453213348984718323e-02
1.374414470046758652e-02 3.291108608245849609e-01 2.952329516410827637e-01 2.075378447771072388e-01
1.164640784263610840e-01 3.085012547671794891e-02 2.798112034797668457e-01 3.152563795447349548e-02
2.851081192493438721e-01 -7.246281951665878296e-02 2.640258707106113434e-02 2.231550514698028564e-01
-1.787368953227996826e-01 -1.042774692177772522e-01 3.741001784801483154e-01 -2.417989373207092285e-01
-4.651659727096557617e-01 -1.546560376882553101e-01 6.388645768165588379e-01 -1.144467759877443314e-02
6.421969272196292877e-03 -3.008260130882263184e-01 -4.955198466777801514e-01 1.130327284336090088e-01
-1.413066387176513672e-01 1.492253690958023071e-01 2.834243476390838623e-01 1.128626093268394470e-01
5.364859104156494141e-01 -8.417315036058425903e-02 4.438654053956270218e-03 1.376517415046691895e-01
-9.269315004348754883e-02 6.046600937843322754e-01 -1.134574115276336670e-01 2.171628177165985107e-01
2.910916805267333984e-01 2.495372146368026733e-01 3.363585844635963440e-02 -2.871395051479339600e-01
-2.275072783231735229e-01 -1.012021675705909729e-01 4.382313191890716553e-01 7.701035588979721069e-02
-5.084378719329833984e-01 -2.288150340318679810e-01 -3.707803189754486084e-01 3.477931395173072815e-02
-9.278042614459991455e-02 -2.402058057487010956e-02 -3.527899384498596191e-01 -2.905381321907043457e-01
3.786564618349075317e-02 3.625284507870674133e-02 3.852308094501495361e-01 2.147934436798095703e-01
8.766421675682067871e-02 1.717492640018463135e-01 -3.764389082789421082e-02 2.725054025650024414e-01
-5.994240045547485352e-01 6.279070675373077393e-02 -6.214237809181213379e-01 1.202356889843940735e-01
-1.744818985462188721e-01 1.103678997606039047e-02 -3.221321105957031250e-01 -2.479701489210128784e-01
7.840410619974136353e-02 2.855350077152252197e-01 3.260819017887115479e-01 2.675897181034088135e-01
-6.923514604568481445e-01 5.568519607186317444e-02 -6.464471817016601562e-01 -6.559617817401885986e-02
2.258612364530563354e-01 -3.525726497173309326e-01 -3.393488228321075439e-01 4.043808877468109131e-01
-1.226275116205215454e-01 -5.399094820022583008e-01 -4.396654963493347168e-01 -1.362301260232925415e-01
-2.493561804294586182e-02 -1.314009875059127808e-01 4.008753299713134766e-01 -2.017420716583728790e-03
-1.903769373893737793e-01 -4.558843374252319336e-02 -4.115333557128906250e-01 -8.437581360340118408e-02
1.871093511581420898e-01 2.081575542688369751e-01 -1.942696422338485718e-01 -3.439768254756927490e-01
-3.119762837886810303e-01 2.037056684494018555e-01 2.972969114780426025e-01 -1.787466928362846375e-03
-2.400104142725467682e-02 -1.575737595558166504e-01 3.604564070701599121e-01 -8.673074096441268921e-02
-1.816977858543395996e-01 -1.173248291015625000e-01 5.414943099021911621e-01 3.634932264685630798e-02
-2.434824556112289429e-01 2.025786340236663818e-01 -5.062299370765686035e-01 2.069835811853408813e-01
-2.064349800348281860e-01 2.184932976961135864e-01 -1.754179596900939941e-01 -1.740040183067321777e-01
-2.718219906091690063e-02 3.804524838924407959e-01 4.364551603794097900e-02 -3.666125237941741943e-01
-3.604472577571868896e-01 -1.183807849884033203e-01 4.577870368957519531e-01 2.628968954086303711e-01
8.814814686775207520e-02 2.855255305767059326e-01 -2.245225608348846436e-01 -4.454380273818969727e-01
-2.696158885955810547e-01 -8.017237484455108643e-02 -3.359451591968536377e-01 -5.690599977970123291e-02
8.980464190244674683e-02 -4.833701252937316895e-02 2.576352655887603760e-01 -8.791412413120269775e-02
6.953183561563491821e-02 -3.467347025871276855e-01 -1.903063952922821045e-01 4.122422337532043457e-01
4.042868912220001221e-01 1.424934715032577515e-01 2.686231210827827454e-02 -2.900617420673370361e-01
-2.841197252273559570e-01 5.191118121147155762e-01 -1.481973081827163696e-01 5.101770535111427307e-02
-1.981345862150192261e-01 -9.453303366899490356e-02 4.150387048721313477e-01 2.736219391226768494e-02
-1.074815168976783752e-02 1.813192106783390045e-02 1.444022655487060547e-01 2.201558053493499756e-01
-2.302526980638504028e-01 8.765115402638912201e-03 4.373593330383300781e-01 -8.622194826602935791e-02
1.919440776109695435e-01 -1.922551840543746948e-01 -2.334003150463104248e-01 -2.269665449857711792e-01
-2.843231558799743652e-01 4.372156038880348206e-02 4.455066621303558350e-01 7.815052568912506104e-02
1.795764714479446411e-01 -1.308243870735168457e-01 2.327157706022262573e-01 -1.112437173724174500e-01
-3.983034566044807434e-02 4.977645576000213623e-01 -3.839632868766784668e-02 3.031284213066101074e-01
4.553391784429550171e-02 7.705446332693099976e-03 2.735994160175323486e-01 4.122776910662651062e-02
3.051708936691284180e-01 -1.693824231624603271e-01 -3.148310482501983643e-01 2.216853946447372437e-01
1.385628245770931244e-03 -8.343284577131271362e-02 3.739692568778991699e-01 4.611251130700111389e-02
2.664149999618530273e-01 -1.634157262742519379e-02 2.260529547929763794e-01 2.006562650203704834e-01
