# Epoch   training loss   validation loss
0 0.014177719131112099 0.014179728925228119
1000 4.4034311486029765e-07 4.4158088030599174e-07
2000 2.1155764784452913e-07 2.1339465661185386e-07
3000 1.8095111897764582e-07 1.819920925072438e-07
4000 7.924549549898074e-08 8.06473323677892e-08
5000 1.0490816038100093e-07 1.0503387670723896e-07
6000 9.471605011412976e-08 9.421594882041973e-08
7000 4.8716504608137257e-08 4.815375120870158e-08
8000 4.811686338257459e-08 4.7966540961397186e-08
9000 2.970524271006525e-08 2.965554379841251e-08
10000 1.9823637842364406e-08 1.9576363641249372e-08
11000 1.0763174174144297e-07 1.0850647669258251e-07
12000 5.040343253881474e-08 5.014348047893691e-08
13000 1.7798130969026715e-08 1.7437033150713432e-08
14000 3.3801676124767255e-08 3.348836230543384e-08
15000 1.5389666430110083e-08 1.4741994291966876e-08
16000 1.5988868895533415e-08 1.5465040803519514e-08
17000 1.3280442523466718e-08 1.2703100793487465e-08
18000 2.989681036069669e-08 2.9615090824108847e-08
19000 1.0032607633547741e-08 9.697531666574832e-09
20000 3.299915007914933e-08 3.278608673440431e-08
21000 8.301841880609118e-09 8.000117901474368e-09
22000 2.168969359672701e-08 2.1274582095998085e-08
23000 1.0519598525604579e-08 1.0287220852944756e-08
24000 1.2809850957751223e-08 1.2540072980016248e-08
25000 2.3537516824490012e-08 2.3289105754997763e-08
26000 1.4210870702413558e-08 1.3901902740087735e-08
27000 8.523755035128033e-09 8.46775716212278e-09
28000 7.855614825302837e-09 7.667594559279678e-09
29000 1.0153883955865695e-08 9.955650526194404e-09
30000 7.955399894399307e-09 7.869296325679898e-09
31000 1.2377585179024209e-08 1.214584965936183e-08
32000 1.7053771728114953e-08 1.6794137636111373e-08
33000 3.948881222015643e-09 3.891419630974724e-09
34000 9.05005492768396e-09 9.027529834781944e-09
35000 1.0767538860534387e-08 1.0615160306315374e-08
36000 8.239791959852028e-09 8.116615823894335e-09
37000 6.379346384477458e-09 6.225734150433482e-09
38000 2.3314803421214947e-09 2.2770307861463834e-09
39000 4.1565284547573356e-09 4.118370089400969e-09
40000 6.604753188810264e-09 6.535011642938571e-09
41000 7.653468081514347e-09 7.586220540645172e-09
42000 5.311961093212858e-09 5.355420995556415e-09
43000 7.525251533024857e-09 7.372311650044594e-09
44000 3.081433330720529e-09 3.1007747480771286e-09
45000 5.006949521657589e-09 4.8706350064264825e-09
46000 4.734086456181785e-09 4.646124818208364e-09
47000 1.2763784695835056e-08 1.2783931246929114e-08
48000 5.468808073061382e-09 5.411167069979683e-09
49000 9.580379156659546e-09 9.432151060195793e-09
50000 6.757043813365726e-09 6.783736239412974e-09
51000 7.3130292932432894e-09 7.349227004738168e-09
52000 9.453124505398591e-09 9.423845703793177e-09
53000 2.9010596147571732e-09 2.907297957932542e-09
54000 2.736320725560404e-09 2.694321210583439e-09
55000 2.731199488792413e-09 2.7245596889713397e-09
56000 4.407195941524833e-09 4.432963329747963e-09
57000 2.8699300713697085e-09 2.858036474151504e-09
58000 2.9968287851289688e-09 2.9624755981672024e-09
59000 3.513110247155282e-09 3.5165665934755452e-09
60000 3.1192606275709522e-09 3.0770903602928e-09
61000 2.0265316091894192e-09 1.9768067183179028e-09
62000 4.6678652054765735e-09 4.696849131846648e-09
63000 4.238098760822595e-09 4.218710270009751e-09
64000 2.10226347441278e-09 2.0301293979230195e-09
65000 2.153316192021748e-09 2.1530837113203916e-09
66000 2.169689983233525e-09 2.152454436910034e-09
67000 5.563874250213985e-09 5.560403693039007e-09
68000 4.798954567064584e-09 4.862890978785117e-09
69000 2.405552201878436e-09 2.416934208326893e-09
70000 3.251145352933804e-09 3.2137148497923818e-09
71000 4.513899032332347e-09 4.566140354711479e-09
72000 3.7053791146490767e-09 3.70317732034664e-09
73000 9.324065075588805e-09 9.329465200380582e-09
74000 3.2160871743514008e-09 3.238516121939483e-09
75000 2.4217345906407672e-09 2.4222666095141676e-09
76000 3.2625706580802216e-09 3.2591651599744864e-09
77000 2.3606852028734693e-09 2.3424870931876285e-09
78000 2.4134518827878537e-09 2.4168846923799947e-09
79000 1.5312607848372295e-09 1.5083833071471986e-09
80000 3.0772344672413965e-09 3.0420621577320617e-09
81000 2.7976201355528474e-09 2.8195727974633655e-09
82000 1.4759342636949668e-09 1.462142074082351e-09
83000 3.0171114495658458e-09 3.013751692648725e-09
84000 2.139105781395756e-09 2.1618868917272493e-09
85000 2.5754385291065773e-09 2.552426048296752e-09
86000 1.9611001711439258e-09 1.9638912718278334e-09
87000 3.016837890612578e-09 3.03164160442293e-09
88000 1.4582164364895789e-09 1.4491593480769893e-09
89000 3.3753724260066065e-09 3.39151884354294e-09
90000 1.3190386560779643e-09 1.3053567116116938e-09
91000 2.018822664595632e-09 2.016965483520039e-09
92000 2.265069021234467e-09 2.226464790311411e-09
93000 2.749308114502469e-09 2.7852751216528304e-09
94000 1.7870419588561504e-09 1.8080956731836295e-09
95000 2.4967043987800253e-09 2.528142362123731e-09
96000 4.375983131410521e-09 4.387674223949034e-09
97000 3.2225835333576924e-09 3.2083899981216746e-09
98000 1.9572126142008983e-09 1.941796723414768e-09
99000 3.02642888527771e-09 3.019791083858081e-09
100000 1.2550941397293514e-09 1.2440957153359022e-09
101000 2.6522497531544786e-09 2.651991293234346e-09
