9.886113926768302917e-03 8.187929540872573853e-02 -3.665981888771057129e-01 -1.260219365358352661e-01
2.621324062347412109e-01 1.030653864145278931e-01 1.999992132186889648e-01 6.288862228393554688e-02
-1.670967228710651398e-02 8.082805573940277100e-02 -3.674656748771667480e-01 -1.416660398244857788e-01
1.875717788934707642e-01 4.131215438246726990e-02 -3.428973853588104248e-01 4.438488930463790894e-02
-8.446007966995239258e-03 8.122949302196502686e-02 -3.672178983688354492e-01 -1.369281858205795288e-01
1.302552223205566406e-01 1.077064648270606995e-01 1.559928152710199356e-02 3.192880451679229736e-01
2.229519933462142944e-01 1.591359823942184448e-01 1.575196981430053711e-01 1.481272429227828979e-01
2.888505458831787109e-01 4.093860462307929993e-02 2.270372062921524048e-01 9.234768222086131573e-04
1.066202521324157715e-01 7.639840245246887207e-02 -3.603675961494445801e-01 -5.502286925911903381e-02
2.153019905090332031e-01 -5.192224681377410889e-02 -2.930781543254852295e-01 1.845086961984634399e-01
2.178605049848556519e-01 -3.247029706835746765e-02 -3.049392104148864746e-01 1.594733297824859619e-01
-1.587799191474914551e-02 8.087104558944702148e-02 -3.674414157867431641e-01 -1.411938667297363281e-01
1.757050454616546631e-01 -1.155368015170097351e-01 -2.349877059459686279e-01 2.704071104526519775e-01
1.278310269117355347e-01 -1.189308390021324158e-01 -1.712901741266250610e-01 3.241328895092010498e-01
8.131148666143417358e-02 7.984684407711029053e-02 -3.627113401889801025e-01 -7.646676152944564819e-02
2.173251807689666748e-01 1.635976135730743408e-01 1.508468538522720337e-01 1.598391830921173096e-01
2.806658744812011719e-01 6.192823499441146851e-02 2.186870276927947998e-01 2.034615725278854370e-02
2.624136209487915039e-01 1.025081127882003784e-01 2.002853155136108398e-01 6.225458160042762756e-02
-2.443588525056838989e-02 8.039807528257369995e-02 -3.676818907260894775e-01 -1.460054665803909302e-01
2.762400805950164795e-01 7.255420088768005371e-02 2.142296284437179565e-01 3.066020272672176361e-02
1.513123065233230591e-01 1.464996337890625000e-01 5.630211532115936279e-02 2.851046621799468994e-01
-2.179324440658092499e-02 8.055056631565093994e-02 -3.676093816757202148e-01 -1.445306241512298584e-01
