-8.654766739911445850e-08 0.000000000000000000e+00 1.249427084793302278e-01 -3.836758832408134756e-01 0.000000000000000000e+00 5.975291973974589110e-08 0.000000000000000000e+00 0.000000000000000000e+00 -7.697447301432139288e-02 0.000000000000000000e+00 6.210085601050102655e-08 -6.074129280109197282e-08 3.297735547815427437e-01 0.000000000000000000e+00 3.025232217512829891e-08 3.624037011283609555e-08 0.000000000000000000e+00 -1.548808228803849607e-08 0.000000000000000000e+00 0.000000000000000000e+00 5.958989525585954572e-08 0.000000000000000000e+00 -1.989019402972238768e-02 3.212546773548544121e-02 0.000000000000000000e+00 6.031720418313538286e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.543363178025862176e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.249427025415181802e-01 0.000000000000000000e+00 3.844454315657386267e-08 -6.059496687749188482e-08 0.000000000000000000e+00 -1.989019932526110701e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.112801588693816957e-08 0.000000000000000000e+00 -5.135284794511104506e-02 8.703822120511445215e-02 2.932258209853433328e-08 0.000000000000000000e+00 6.670857479979255822e-02 -1.725064552222529413e-01
4.552324149587061441e-09 0.000000000000000000e+00 2.994836039038310457e-02 1.552261300688163315e-01 0.000000000000000000e+00 2.875263957046597652e-10 0.000000000000000000e+00 0.000000000000000000e+00 7.048741978897543614e-03 0.000000000000000000e+00 2.916727337952396137e-09 3.002185566119974780e-09 6.752648313340614550e-02 0.000000000000000000e+00 1.716755272662684462e-09 6.638098695721517117e-09 0.000000000000000000e+00 6.785995049305576510e-10 0.000000000000000000e+00 0.000000000000000000e+00 3.087173462831480086e-10 0.000000000000000000e+00 1.030267545166449819e-03 7.705054008022872974e-04 0.000000000000000000e+00 1.538907713281716192e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.789295312232863575e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.994835926612243737e-02 0.000000000000000000e+00 2.421877870559946411e-09 -8.273432910987921218e-10 0.000000000000000000e+00 1.030266483264959034e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.284305583230561432e-10 0.000000000000000000e+00 8.665537422605108092e-03 2.030491093178849252e-02 6.855519815024413433e-10 0.000000000000000000e+00 2.223013020510575255e-02 8.562463588770377609e-02
-1.974243551972065802e-08 0.000000000000000000e+00 1.375167613559363511e-01 -4.448646384015841893e-01 0.000000000000000000e+00 1.965639657335385704e-08 0.000000000000000000e+00 0.000000000000000000e+00 -1.212389220071396906e-01 0.000000000000000000e+00 2.489614625306862949e-08 -4.352597750972853063e-08 4.356386262591586678e-01 0.000000000000000000e+00 2.203981095891260900e-08 1.545728673009449938e-08 0.000000000000000000e+00 -9.318994013528952847e-09 0.000000000000000000e+00 0.000000000000000000e+00 2.027385656301313246e-08 0.000000000000000000e+00 -1.865708345081919239e-02 2.857803537404970257e-02 0.000000000000000000e+00 9.999309737988234387e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.327915961936629134e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.375167620243908373e-01 0.000000000000000000e+00 3.472645883004221723e-08 -4.315925566239497968e-08 0.000000000000000000e+00 -1.865708270824345191e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.561018207572485217e-08 0.000000000000000000e+00 -4.323079705390880240e-02 7.868961848782664303e-02 2.220971372438040881e-08 0.000000000000000000e+00 5.619641401937926217e-02 -1.628267193484159714e-01
-2.824545693343172292e-08 0.000000000000000000e+00 6.980208213973454479e-02 -2.545099885130260864e-01 0.000000000000000000e+00 1.411299992983786750e-08 0.000000000000000000e+00 0.000000000000000000e+00 -2.548520670047781100e-02 0.000000000000000000e+00 1.383278281025593359e-08 -2.799353199592347075e-08 1.526845524192973758e-01 0.000000000000000000e+00 2.879328796310393068e-08 7.774777564806267804e-09 0.000000000000000000e+00 -3.011871839214350088e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.322534228269042766e-08 0.000000000000000000e+00 -7.675675350209788979e-03 1.643461844908228331e-02 0.000000000000000000e+00 -1.109302708805312565e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.801414747688951948e-03 0.000000000000000000e+00 0.000000000000000000e+00 6.980211463470162303e-02 0.000000000000000000e+00 1.731016048729661083e-08 -2.763063533181564502e-08 0.000000000000000000e+00 -7.675644376466452326e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.416686292755875431e-08 0.000000000000000000e+00 -2.588602955451399859e-02 5.200737495788861076e-02 2.818628912042153711e-08 0.000000000000000000e+00 4.525387102421746244e-02 -1.370815792184881809e-01
3.556419958528067582e-07 0.000000000000000000e+00 1.369838939727066607e-01 4.465883033132132529e-01 0.000000000000000000e+00 -2.453673901559039194e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.226530658785396355e-01 0.000000000000000000e+00 6.482237046093186628e-08 1.271041317196797138e-07 4.387553698099472821e-01 0.000000000000000000e+00 1.352425900991161001e-07 3.957983327473879598e-07 0.000000000000000000e+00 5.028063137558786561e-10 0.000000000000000000e+00 0.000000000000000000e+00 -2.462621220312988246e-08 0.000000000000000000e+00 -1.592941007070504400e-02 -2.647890806861117122e-02 0.000000000000000000e+00 -7.732440883553374708e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.623475906199793806e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.369838939626715213e-01 0.000000000000000000e+00 3.837464359821018967e-08 1.271336590724647664e-07 0.000000000000000000e+00 -1.592941023928681754e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.478585518401858145e-08 0.000000000000000000e+00 3.965055346690803811e-02 7.594215522493072412e-02 1.350563562096951387e-07 0.000000000000000000e+00 5.466211259375736153e-02 1.611872031159028440e-01
3.507739165797829628e-08 0.000000000000000000e+00 4.509604654721391381e-02 1.963098249446678101e-01 0.000000000000000000e+00 3.351786947059127997e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.268949182438467750e-02 0.000000000000000000e+00 5.764024191973193822e-09 8.713585020192482489e-09 1.030959047311625632e-01 0.000000000000000000e+00 1.418761578358962439e-08 4.483930145238179676e-08 0.000000000000000000e+00 -1.026348147269151578e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.488568862682664029e-09 0.000000000000000000e+00 7.445107636173978151e-04 -3.648545481988859848e-04 0.000000000000000000e+00 2.204876677632132409e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.405171224217399331e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.509605382041045191e-02 0.000000000000000000e+00 5.412041915314746987e-09 1.202600091385064296e-08 0.000000000000000000e+00 7.445187654623575645e-04 0.000000000000000000e+00 0.000000000000000000e+00 9.124930641819795074e-09 0.000000000000000000e+00 1.357211849738580375e-02 3.018560449997850087e-02 1.519587977671932322e-08 0.000000000000000000e+00 3.135907786349142329e-02 1.053153083124411110e-01
-8.600491752108752053e-08 0.000000000000000000e+00 1.369547248476266632e-01 4.468277746863140165e-01 0.000000000000000000e+00 -3.248111040028700547e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.229160164246497489e-01 0.000000000000000000e+00 3.542606822823368695e-08 -1.130185076081424711e-08 4.392107898371043762e-01 0.000000000000000000e+00 -3.208678184263291655e-10 -8.287760699943191867e-08 0.000000000000000000e+00 7.051473643545930897e-10 0.000000000000000000e+00 0.000000000000000000e+00 -3.231101603808073097e-08 0.000000000000000000e+00 -1.590378954299255521e-02 -2.643227316015764328e-02 0.000000000000000000e+00 -7.755677638391050843e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.928925031192955849e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.369547247604226414e-01 0.000000000000000000e+00 -1.053793656502488574e-09 -1.129512550157585338e-08 0.000000000000000000e+00 -1.590378946672051444e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.557480049778960485e-08 0.000000000000000000e+00 3.953182628411432142e-02 7.579780969715010919e-02 -1.263094073777892845e-10 0.000000000000000000e+00 5.453358731727332709e-02 1.610400554115672955e-01
1.699450855596751353e-07 0.000000000000000000e+00 1.357103309302747918e-01 4.234579587893833041e-01 0.000000000000000000e+00 -2.081203463125819164e-08 0.000000000000000000e+00 0.000000000000000000e+00 9.976808613323534525e-02 0.000000000000000000e+00 5.033438008061885682e-08 7.682451282770008660e-08 3.963797521336062113e-01 0.000000000000000000e+00 8.480189316040220859e-08 1.994686052442240509e-07 0.000000000000000000e+00 -6.530730708824428188e-11 0.000000000000000000e+00 0.000000000000000000e+00 -2.069583629991933460e-08 0.000000000000000000e+00 -1.448615357354016142e-02 -2.558076449789448842e-02 0.000000000000000000e+00 -3.572283984046490009e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.002748435027341369e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.357103307453625396e-01 0.000000000000000000e+00 2.875667009030746790e-08 7.682239997613971028e-08 0.000000000000000000e+00 -1.448615377612074567e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.007001949858258527e-08 0.000000000000000000e+00 4.440862198429471053e-02 8.222579864355263057e-02 8.482912784713025900e-08 0.000000000000000000e+00 6.287097089870868905e-02 1.696551796589620131e-01
-8.310212253059834353e-08 0.000000000000000000e+00 9.262971976560127607e-02 3.092466988258403271e-01 0.000000000000000000e+00 1.698101800601432843e-08 0.000000000000000000e+00 0.000000000000000000e+00 4.014169268678975666e-02 0.000000000000000000e+00 -8.806526041391093962e-09 -1.997404284331816271e-08 2.287524348745554048e-01 0.000000000000000000e+00 -1.197069201402944927e-08 -7.321379294489283041e-08 0.000000000000000000e+00 -1.701157634884423696e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.521740378520632098e-08 0.000000000000000000e+00 -3.174355776729095337e-03 -8.258483643151135270e-03 0.000000000000000000e+00 3.251004434202472634e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.041876565084820863e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.262972125463990458e-02 0.000000000000000000e+00 -5.350710740800734833e-09 -2.081268511006095778e-08 0.000000000000000000e+00 -3.174355078010674108e-03 0.000000000000000000e+00 0.000000000000000000e+00 -9.966955254181453228e-09 0.000000000000000000e+00 3.051393434750180461e-02 6.051577252509850180e-02 -1.394763537304610779e-08 0.000000000000000000e+00 5.555417374157342603e-02 1.503614536865581219e-01
2.131075168762541772e-09 0.000000000000000000e+00 1.308555892789778075e-01 -4.011881080279647849e-01 0.000000000000000000e+00 -1.432298770337242164e-09 0.000000000000000000e+00 0.000000000000000000e+00 -8.731725792870456693e-02 0.000000000000000000e+00 -9.093695111164756817e-10 -3.115158988403754492e-09 3.583277741495500823e-01 0.000000000000000000e+00 2.028213003796297542e-09 -6.376730237594996353e-10 0.000000000000000000e+00 -7.865463596407051838e-09 0.000000000000000000e+00 0.000000000000000000e+00 -1.366343228012892319e-09 0.000000000000000000e+00 -2.122530613087708629e-02 3.317801552581267632e-02 0.000000000000000000e+00 7.750791975572763996e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.354903036218527947e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.308555886275084013e-01 0.000000000000000000e+00 6.997805286623748344e-09 -2.529450954247280947e-09 0.000000000000000000e+00 -2.122530575302533640e-02 0.000000000000000000e+00 0.000000000000000000e+00 -5.809579935178721399e-10 0.000000000000000000e+00 -5.275681309005234021e-02 8.878726142932680254e-02 1.136386255928822919e-09 0.000000000000000000e+00 6.662068584841714103e-02 -1.733024657771906896e-01
